commit_id,Unnamed: 0,project,fix_date,buggy,date,repo,gap,target,V,ENT,DD,MDNL,NB,REC,NP,RG,NTM,RII,ENT_V,DD_V,TS
a322a829a586cf03685152f06cc7025d66062202,0,groovy,,False,2003-09-11 23:54:46,groovy,,done,9030.913261017537,4.874759009424812,109.0,5.0,74.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.030037546933667,0.0005397858299079,0.0120696541811009,2.0
a93ff66772451264ef054ed19e98448d3f01953b,1,groovy,,False,2003-09-11 23:58:05,groovy,,done,9009.814864969474,4.871746033042322,109.0,5.0,74.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.0288220551378446,0.000540715442665,0.0120979178411086,2.0
fae44a3dbc26273587a40250d4fa94ff8b2c22a9,2,groovy,,False,2003-09-11 23:59:22,groovy,,done,9016.848287971012,4.876387783863253,109.0,5.0,75.0,0.8888888888888888,0.0,0.2222222222222222,27.0,0.03,0.0005408084541434,0.0120884810877224,2.0
1b3f8b9f8a7432daa6f9b49f4a703fa1097e96c4,3,groovy,,False,2003-09-12 00:43:56,groovy,,done,5017.297125325306,4.734851852406473,63.0,3.5,40.5,0.5168831168831168,0.0,0.2777777777777778,18.5,0.0145102781136638,0.0035077238668471,0.0158937869460226,1.5
8b51c36c2360acfbbe7b2b572121f6d447b82a07,4,groovy,,False,2003-09-12 01:01:27,groovy,,done,44.97261104228487,4.047299098426644,2.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0899947546879416,0.0444715117412135,0.0
6ba7af92409900eb55e0dd46c9b71ea535357feb,5,groovy,,False,2003-09-12 01:07:46,groovy,,done,381.5597130937754,4.128530905226082,5.0,1.0,0.0,0.25,1.0,0.0,12.0,0.0,0.0108201436460652,0.0131041088155215,0.0
192b631e7be302ecde822546ba70a9853ddbda01,6,groovy,,False,2003-09-12 01:37:42,groovy,,done,53.50439718141092,3.844595599456275,2.0,0.0,0.0,0.25,0.0,1.0,18.0,0.0,0.083225321319902,0.0438149380243962,0.0
192543f43bf728e3ed887744fa0fcaf33dc460ed,7,groovy,,False,2003-09-12 01:39:12,groovy,,done,46.97218125612983,3.837772156717039,2.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0888538050980895,0.0467114388707438,0.0
bbadbfd40824d8491df547a8b20f790830ee94a7,8,groovy,,False,2003-09-12 01:45:19,groovy,,done,353.2176695386422,4.238073991861419,4.5,1.0,0.5,0.2083333333333333,0.5,0.0,14.0,0.0,0.0149192163437358,0.0134488088300443,0.5
9d244e987eb3611331b3cbebb1e936ae5e70862e,9,groovy,,False,2003-09-12 03:17:37,groovy,,done,407.30041599100673,4.364540562709807,22.0,0.0,0.0,0.9074074074074074,1.0,0.5686274509803922,17.333333333333332,0.0,0.0259955102302137,0.0649528528596159,1.6666666666666667
45504114aa13670726bd204e29c3e5a8bdc356f4,10,groovy,,False,2003-09-12 05:04:11,groovy,,done,351.7860127490661,4.5365049413016,11.857142857142858,1.0,0.7142857142857143,0.2106009070294784,0.7142857142857143,0.1833333333333333,15.142857142857142,0.0,0.0153413190078646,0.0338951612639275,0.5714285714285714
65f8c34b408ec4ca6ce16f35dfd47dbb100f978e,11,groovy,,False,2003-09-12 05:12:09,groovy,,done,618.5436166741563,4.3769554999304425,10.333333333333334,1.3333333333333333,3.6666666666666665,0.2063492063492063,0.6666666666666666,0.2222222222222222,16.333333333333332,0.0,0.0072061627505584,0.0167218155980159,0.3333333333333333
eb885b0bdbf61bb0a8f37bc4dd4248c4beb9d2e3,12,groovy,,False,2003-09-12 05:58:07,groovy,,done,108.41805003750012,4.314709012294349,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0397969619523867,0.0184471128129331,1.0
5bc34028c9e802c2219c670dbabfb7aebb91584e,13,groovy,,False,2003-09-19 00:03:25,groovy,,done,189.98960215439456,4.536133158622593,9.0,0.0,0.0,0.3333333333333333,1.0,0.1666666666666666,18.0,0.0,0.0238756916546217,0.0473710134551793,0.0
9fa095a4774516bba3a725246afdc8b7d44ccbd9,14,groovy,,False,2003-09-19 03:00:37,groovy,,done,740.1962994188705,4.671093935088196,18.0,1.0,4.0,0.3809523809523809,0.5,0.1964285714285714,15.0,0.0,0.0095368325668146,0.028321251700826,0.5
c8d36fce6c447b6a861d929e6fd222bd621f532c,15,groovy,,False,2003-09-19 03:05:31,groovy,,done,239.72242562519568,4.597383838558076,8.0,0.0,0.0,0.3333333333333333,1.0,0.0,18.0,0.0,0.0191779464377106,0.033371929969155,0.0
901b3294774cdd73c5591233f01a9b2f875310ae,16,groovy,,False,2003-09-24 02:38:27,groovy,,done,1043.4520883026382,4.678385995330899,47.0,0.0,0.0,0.75,1.0,0.6842105263157895,32.0,0.0,0.0044835657025145,0.0450427964320373,1.0
7444652de672344da40a46c6b7846f82aa8ee015,17,groovy,,False,2003-09-25 02:26:35,groovy,,done,787.479712601683,5.062798155773852,41.0,1.0,0.0,0.8666666666666667,2.0,0.2941176470588235,17.0,0.0,0.0064291156645132,0.0520648333460474,0.0
8aaa352a5ae8e0385b18518cecfcbb9574a0b3fd,18,groovy,,False,2003-09-25 19:56:42,groovy,,done,206.81934759820803,4.65284677061282,15.0,0.0,0.0,0.75,1.0,0.7,17.0,0.0,0.0224971542780997,0.0725270637113738,1.0
d89ec6f75a1c4853517e43cb3df1cc7108b67c9b,19,groovy,,False,2003-10-04 20:37:53,groovy,,done,340.86001036377274,4.673550218082449,11.0,0.0,0.0,0.25,0.0,0.25,18.0,0.0,0.0137110546147514,0.0322713127546425,1.0
149de3deb79bb4b7f03995b46f6b002840d027a6,20,groovy,,False,2003-10-06 10:05:01,groovy,,done,467.9633437121665,4.560701852850857,15.666666666666666,0.6666666666666666,0.0,0.4656084656084656,1.0,0.1388888888888888,13.0,0.0,0.025192443051077,0.0351591435156365,0.3333333333333333
2731d2cb54338969aca4883d390979ae0d8d0883,21,groovy,,False,2003-10-07 03:04:42,groovy,,done,453.9954707422608,4.508603630553798,11.0,0.0,0.0,0.3333333333333333,1.0,0.2,13.0,0.0,0.0099309440756808,0.0242293166097351,1.0
03eabc785d4d5bf11ce5cb68d142757c96d1f2ce,22,groovy,,False,2003-10-08 04:11:58,groovy,,done,291.4788597076543,4.599511674695462,12.0,0.0,0.0,0.2857142857142857,0.0,0.25,14.0,0.0,0.0157799151516808,0.0411693664920869,0.0
a5526d7078ad53122d920c47dc1a1b9e8e5c3619,23,groovy,,False,2003-10-08 07:07:07,groovy,,done,1389.8997662010202,4.108307476377208,18.571428571428573,0.7142857142857143,10.857142857142858,0.2706766917293233,0.5714285714285714,0.6269841269841271,10.571428571428571,0.0039349871685201,0.1029320579561025,0.0712364122657251,0.2857142857142857
4fde6d5f44e7587eea10554f8bdf71aa284e6fb1,24,groovy,,False,2003-10-09 08:33:32,groovy,,done,698.0311235731765,4.535149364759813,31.33333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888888,1.3333333333333333,0.1494949494949495,13.333333333333334,0.0,0.1048867780053448,0.0584290200716315,0.6666666666666666
d1f70c83368b5c2f4ad945988ce42bf412c13c99,25,groovy,,False,2003-10-28 18:44:06,groovy,,done,76.14709844115208,4.265583322887733,4.0,0.0,0.0,0.3333333333333333,1.0,0.0,13.0,0.0,0.0560176738209435,0.0525299070074387,0.0
5fca5512e13537a31c94b66c42f63862107706c5,26,groovy,,False,2003-10-28 20:41:29,groovy,,done,97.67226489021296,4.211750543600811,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,20.0,0.0,0.0431212540052692,0.0204766419847852,0.0
cd0e16c366a3f92d3f9d5f961cdbd6aacbe458b0,27,groovy,,False,2003-10-30 21:41:00,groovy,,done,106.27403387250882,4.188976520573844,5.0,0.0,0.0,0.6666666666666666,0.0,0.25,18.0,0.0,0.0394167452568812,0.0470481811765819,0.0
589a80953496f6c0a985687b509ad9c45094fd5b,28,groovy,,False,2003-10-31 00:28:00,groovy,,done,137.54887502163467,4.679098980851739,7.0,0.0,0.0,0.5,0.0,0.6,12.0,0.0,0.0340177190116297,0.0508910014632907,0.0
110cce3295b75815370f29216257e6eafd99c702,29,groovy,,False,2003-10-31 22:34:54,groovy,,done,822.9757875000251,4.760690256030253,32.5,0.5,0.0,0.4761904761904761,1.0,0.4621212121212121,25.0,0.0,0.0119073458783754,0.0339524722746362,0.5
3ed2958db35093ac3942baae852ce0d153e529f6,30,groovy,,False,2003-11-01 00:19:41,groovy,,done,1518.268758416099,4.865544789800789,61.0,0.0,0.0,0.6875,1.0,0.5909090909090909,29.0,0.0,0.0032046663430502,0.0401773399221076,1.0
3ba1012170a4faa0b4ba9ef61cee1525fcbfd61c,31,groovy,,False,2003-11-02 20:52:48,groovy,,done,1097.0759564957484,4.937853396225462,45.5,0.0,0.0,0.5833333333333333,1.5,0.4543478260869565,21.0,0.0,0.0068715854019626,0.0465356675461417,0.5
76503c73ddb8d7d4c7c2dd50aea4aa96d61cc40b,32,groovy,,False,2003-11-11 02:55:13,groovy,,done,168.4792272785831,4.501172054162085,3.0,2.0,2.0,0.25,0.0,0.0,9.0,0.0701970443349753,0.0267739267711526,0.0178459822702516,1.0
449241d5fa1aeadd5eb9fa1280d4104dc0dfb891,33,groovy,,False,2003-11-11 03:07:05,groovy,,done,430.3218639103322,4.263952557357039,8.0,1.0,0.0,0.1904761904761904,0.3333333333333333,0.3333333333333333,13.0,0.0,0.0251341143740467,0.0325487800380426,0.6666666666666666
3c420e1f7aa364af175279b7ccb7d4677abf66ee,34,groovy,,False,2003-11-11 04:05:27,groovy,,done,231.7502306884481,4.399068688335151,14.333333333333334,0.0,0.0,0.611111111111111,0.6666666666666666,0.5756613756613757,12.666666666666666,0.0,0.0215703055279876,0.0600435833297292,2.333333333333333
6128d56631731f853be23c5b12c973c66ded4152,35,groovy,,False,2003-11-11 04:13:17,groovy,,done,351.0349360462734,4.756277487252361,21.0,1.0,0.0,0.7272727272727273,1.0,0.5454545454545454,15.0,0.0,0.0135492995108195,0.0598231054621634,1.0
204791e14882277a31f317f73fe3732ff94dbcaa,36,groovy,,False,2003-11-11 23:47:13,groovy,,done,626.2031036087235,4.982966098871589,29.0,1.0,1.0,0.7045454545454546,0.5,0.1071428571428571,17.0,0.0,0.0107763111458574,0.0475744013815433,0.0
0de685ca192e9e842b28ec565711103a6a16c5ec,37,groovy,,False,2003-11-17 09:06:41,groovy,,done,550.2415647232904,5.161540611917759,22.0,1.0,0.0,0.375,0.0,0.5454545454545454,17.0,0.0,0.0093804992985461,0.0399824393692678,0.0
7d9459adc275bd417586376fe3f9e566c8d60e00,38,groovy,,False,2003-11-17 09:52:29,groovy,,done,555.8562745674056,5.176760984857888,22.0,1.0,0.0,0.5,0.0,0.5454545454545454,17.0,0.0,0.0093131286300342,0.0395785763453357,0.0
a1cf98a395e3defdce74ad3b59ab08451ff1abc2,39,groovy,,False,2003-11-17 11:36:45,groovy,,done,639.4729576289606,5.085980936380418,30.0,0.0,0.0,0.6666666666666666,3.0,0.2373737373737373,17.5,0.0272727272727272,0.0079602958646041,0.0470906674199011,0.5
6a42b66fd29b4cc86f1c27f6662b59d7ae6fae77,40,groovy,,False,2003-11-18 05:34:57,groovy,,done,3082.720891011665,5.339553229340302,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,14.0,0.0,0.0017320910384423,0.0,0.0
37d2909898fc3a41758568d11597b62f71007b98,41,groovy,,False,2003-11-19 19:10:23,groovy,,done,142.7018117963935,4.845504912049377,9.0,0.0,0.0,1.0,2.0,0.375,19.0,0.0,0.0339554547419687,0.0630685755611931,0.0
5bf57d28f7eef2ae287a98f84d2e5681ee07cfb1,42,groovy,,False,2003-11-21 00:53:13,groovy,,done,1053.1355328650368,4.84428819796808,49.5,0.0,0.0,0.8850931677018633,1.5,0.25,14.5,0.0,0.0080056649749619,0.0508379906497063,0.0
22a8586051d2839b6513a3663427ea6b9f3a4767,43,groovy,,False,2003-11-21 14:46:16,groovy,,done,880.2575218168258,4.642965652488588,17.5,1.5,6.0,0.2159090909090909,0.0,0.2083333333333333,11.0,0.0110294117647058,0.013143693222238,0.0367559233347601,1.0
