commit_id,Unnamed: 0,project,fix_date,buggy,date,repo,gap,target,V,ENT,DD,MDNL,NB,REC,NP,RG,NTM,RII,ENT_V,DD_V,TS
8f40a7eeca8772a16e45a15ef424142e4f90e129,0,activemq,,False,2005-12-14 01:17:31,activemq,,done,578.1540853313543,3.5122864969277043,25.0,0.0,0.0,0.5,0.0,1.0,9.0,0.032258064516129,0.0060750007412206,0.043241067795399,0.0
262a5596d9300b7aded14d550cf8f5ee80d7ac0f,1,activemq,,False,2005-12-14 01:18:23,activemq,,done,188.1835598749144,4.328583710017286,10.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0231055177246176,0.0530204814938886,0.0
507bb1bbabbf9feafb33ac42b9c52ec0f8ebfa39,2,activemq,,False,2005-12-14 01:19:06,activemq,,done,209.2150500951926,4.676631155314057,9.0,0.0,0.0,1.0,0.0,0.5,13.0,0.0,0.0223532253209613,0.0430179377435084,0.0
a558fef3745807fc4eb75508cd385798da4b64a5,3,activemq,,False,2005-12-14 03:15:36,activemq,,done,170.41957907613607,4.332150964705374,9.0,0.0,0.0,1.0,1.0,0.5218253968253967,14.5,0.0,0.0544175561189728,0.0595165246673107,0.0
73165063467db865c26ee256210dabcb97edd5e1,4,activemq,,False,2005-12-14 21:37:34,activemq,,done,223.47971260168305,4.737809507790566,12.0,0.0,0.0,1.0,1.0,0.1666666666666666,11.0,0.0,0.0212001772001334,0.053696149240124,0.0
f25cc68fb1ed285563dae769d3cf1720eb0b3ecb,5,activemq,,False,2005-12-14 22:45:12,activemq,,done,138.73302009916875,4.278290692771577,6.5,0.0,0.0,0.7083333333333333,0.0,0.7083333333333333,9.5,0.0,0.0345492832389307,0.0487412037222591,0.0
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,6,activemq,,False,2005-12-15 02:34:16,activemq,,done,1319.6331622888133,5.419366070690604,1.0,0.0,0.0,0.75,0.0,0.5,24.0,0.0,0.0041067216447418,0.0007577863519779,2.0
5cba8d744d41f10199b1545ad82ec5b335aaf1a5,7,activemq,,False,2005-12-15 04:00:44,activemq,,done,2560.1023633199543,5.391460002665087,85.0,4.0,8.0,0.8918918918918919,0.0,0.2857142857142857,26.0,0.6,0.0021059548555212,0.0332017974038239,4.0
639265de9f0f5f7be8935e8f810d54861e8c292f,8,activemq,,False,2005-12-15 17:06:44,activemq,,done,30.87430298092722,4.044455646265599,2.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.1316570948587764,0.0651546525425902,0.0
db0855c34231e9802cb738538178ab17c9cd1c0d,9,activemq,,False,2005-12-15 23:13:14,activemq,,done,146.29216849094135,4.319761158070402,5.666666666666667,0.0,0.0,0.3214285714285714,0.3333333333333333,0.6825396825396824,10.666666666666666,0.0,0.0542887084135045,0.0417091175938755,0.3333333333333333
